Date,Open,High,Low,Close,Volume,Year
18-10-2019,3119,3119.95,3075,3087.05,398223,2019
22-10-2019,3090.05,3154.4,3089.65,3122.3,379635,2019
23-10-2019,3122.4,3237.35,3095,3162.65,2111842,2019
24-10-2019,3165,3201,3143.45,3167.85,656713,2019
25-10-2019,3187.15,3187.15,3110,3129.65,369730,2019
27-10-2019,3159,3173.3,3135.15,3143.35,72198,2019
29-10-2019,3145,3198.65,3137.35,3180.75,383452,2019
30-10-2019,3199.4,3229.4,3173.1,3222.9,572787,2019
31-10-2019,3229.7,3255,3213,3247.35,446046,2019
01-11-2019,3250,3289,3190,3232.65,748062,2019
04-11-2019,3236,3248.25,3181.3,3212.05,330025,2019
05-11-2019,3225,3255.7,3191.15,3246.3,305513,2019
06-11-2019,3244,3271.5,3214.75,3248.3,348652,2019
07-11-2019,3244,3277,3222.95,3265.85,326912,2019
08-11-2019,3257.8,3288.8,3235.55,3245.55,483871,2019
11-11-2019,3238,3254,3221,3237.35,278347,2019
13-11-2019,3230,3245,3190.8,3206,305804,2019
14-11-2019,3205,3244.55,3191.1,3233.3,310906,2019
15-11-2019,3240,3252.45,3200,3215.35,311463,2019
18-11-2019,3225,3225,3146.75,3156.9,441118,2019
19-11-2019,3156,3171.5,3122.1,3161.05,285669,2019
20-11-2019,3145.55,3168.9,3130.5,3162.4,238889,2019
21-11-2019,3152.4,3209,3144,3188.35,347577,2019
22-11-2019,3180,3186,3133.5,3152.35,285777,2019
25-11-2019,3152.35,3206.3,3105.2,3195.65,332892,2019
26-11-2019,3199.9,3228,3168.75,3178.15,628851,2019
27-11-2019,3188.15,3217.25,3180,3212.05,308282,2019
28-11-2019,3210,3216.75,3182.8,3196.4,194094,2019
29-11-2019,3186,3196,3147.1,3176,203765,2019
02-12-2019,3163.1,3217.4,3142.05,3159.25,474666,2019
03-12-2019,3167,3270,3167,3259.75,864612,2019
04-12-2019,3259.75,3278,3228,3251.15,458892,2019
05-12-2019,3240,3286.4,3225.85,3243.1,692533,2019
06-12-2019,3243.1,3258,3193.1,3206.1,275871,2019
09-12-2019,3223.9,3239.85,3202.3,3225.55,217098,2019
10-12-2019,3230,3240,3211.25,3232.5,278890,2019
11-12-2019,3240.15,3274.85,3220.05,3268.65,327568,2019
12-12-2019,3276.3,3283.3,3256.6,3261.45,263581,2019
13-12-2019,3274.9,3274.9,3220.25,3232.9,360095,2019
16-12-2019,3234.5,3280,3213.15,3220.4,376835,2019
17-12-2019,3225,3231.7,3194.4,3199.1,336920,2019
18-12-2019,3199.05,3220,3192.2,3213.65,315871,2019
19-12-2019,3206,3232,3182,3218.4,409369,2019
20-12-2019,3232,3239.8,3197.6,3203.75,304173,2019
23-12-2019,3205,3225,3184.5,3219.5,242195,2019
24-12-2019,3220,3235,3210,3226.75,172853,2019
26-12-2019,3226,3239,3204,3230.05,241386,2019
27-12-2019,3221.25,3258,3220.5,3241.95,211224,2019
30-12-2019,3240,3260,3229.05,3251.95,332557,2019
31-12-2019,3251,3251,3175.55,3185,526252,2019
01-01-2020,3183,3193.75,3142.1,3150.1,320021,2020
02-01-2020,3154.95,3172.5,3112.05,3121,452413,2020
03-01-2020,3125.5,3128.25,3065,3072.05,424311,2020
06-01-2020,3070,3071.6,3028.05,3037.65,355754,2020
07-01-2020,3045.5,3072,3030.1,3037.95,225535,2020
08-01-2020,3000,3073.4,3000,3059.25,393614,2020
09-01-2020,3076,3110,3066.05,3085.7,333029,2020
10-01-2020,3098,3117,3085.75,3101.2,455081,2020
13-01-2020,3106,3119.95,3080.2,3094.05,154993,2020
14-01-2020,3091.1,3118,3074,3101.6,278534,2020
15-01-2020,3101,3138,3092,3123.55,553613,2020
16-01-2020,3129.8,3150,3101.5,3112.1,287553,2020
17-01-2020,3112,3138,3098,3118.1,272072,2020
20-01-2020,3130,3144.65,3083.15,3103.7,365554,2020
21-01-2020,3096,3119,3085.5,3097.05,215722,2020
22-01-2020,3105,3110,3070.1,3076.4,269339,2020
23-01-2020,3072,3089.95,3051.1,3065.2,256329,2020
24-01-2020,3068,3092.95,3064,3074.15,209961,2020
27-01-2020,3069.8,3122.95,3044.05,3082.6,308445,2020
28-01-2020,3089.8,3109.6,3048,3060.9,239986,2020
29-01-2020,3079,3099,3060,3091.85,243945,2020
30-01-2020,3108.5,3185,3041.1,3145.5,2400831,2020
31-01-2020,3150,3239.95,3150,3180.05,1141144,2020
01-02-2020,3173.6,3215.6,3124.8,3143.3,477309,2020
03-02-2020,3143,3315.15,3115.1,3284.5,921166,2020
04-02-2020,3270,3313,3151,3162.8,1546450,2020
05-02-2020,3185,3220.9,3150,3161.5,646723,2020
06-02-2020,3170,3211,3141.4,3149.8,514236,2020
07-02-2020,3164.8,3189,3106.6,3134.85,454698,2020
10-02-2020,3138,3150.85,3091.7,3103.3,386072,2020
11-02-2020,3125,3150,3100,3145.45,274244,2020
12-02-2020,3164.7,3184.65,3136.85,3146.3,345354,2020
13-02-2020,3149,3172.2,3120.4,3136.4,268031,2020
14-02-2020,3145,3205,3136.8,3146.4,381580,2020
17-02-2020,3152.55,3159.45,3070,3075.6,269986,2020
18-02-2020,3064.7,3090.55,3033.5,3082.5,337054,2020
19-02-2020,3092,3111.95,3072.4,3090.9,220584,2020
20-02-2020,3091,3100.05,3057.65,3065.5,256115,2020
24-02-2020,3077,3084.65,2970.05,2980.5,499562,2020
25-02-2020,2992,3007,2931,2947.4,527499,2020
26-02-2020,2937,2974,2920,2946.6,445577,2020
27-02-2020,2944.8,2969.95,2913.5,2936.6,416726,2020
28-02-2020,2890,2915,2850.45,2890,925702,2020
02-03-2020,2920,2944.5,2772,2792.2,1281846,2020
03-03-2020,2700,2730,2653,2692.25,1459848,2020
04-03-2020,2720,2764.5,2653.5,2711.5,954038,2020
05-03-2020,2719.95,2749,2696.2,2703.65,384427,2020
06-03-2020,2640,2758,2620,2735.05,658891,2020
09-03-2020,2675,2690,2558.6,2573.35,706898,2020
11-03-2020,2580,2630,2562.7,2591.55,641982,2020
12-03-2020,2519.95,2535,2319.05,2338.9,799317,2020
13-03-2020,2249,2432.45,2040,2357.1,883265,2020
16-03-2020,2315,2389,2290,2339.55,963321,2020
17-03-2020,2345.2,2372.7,2250.05,2270.45,659035,2020
18-03-2020,2290,2309.9,2157.15,2169,593993,2020
19-03-2020,2119.75,2377.4,2032.35,2166.6,1010352,2020
20-03-2020,2189.9,2298.9,2153.95,2242.3,718412,2020
23-03-2020,2052,2389,1900,1935.55,797174,2020
24-03-2020,2000,2057.9,1788.65,1937.15,1210613,2020
25-03-2020,1917,1989,1866.6,1946.75,606235,2020
26-03-2020,1998.2,2133.9,1934,2106.85,989242,2020
27-03-2020,2149,2167,2007.15,2053.45,938567,2020
30-03-2020,2016,2020.8,1945.05,1986.7,462909,2020
31-03-2020,2037.35,2048.4,1930.3,2022.35,762791,2020
01-04-2020,2000,2095.8,1990,2051.1,869738,2020
03-04-2020,2051.1,2056.3,1957.55,2033.75,692220,2020
07-04-2020,2065,2303.55,2065,2280.05,1069884,2020
08-04-2020,2180,2383.45,2168.55,2241.7,840875,2020
09-04-2020,2290,2524.95,2289.9,2435.95,1788928,2020
13-04-2020,2430.15,2430.15,2321.75,2397.55,654478,2020
15-04-2020,2410,2483.6,2320.05,2335.15,986750,2020
16-04-2020,2330,2365,2264.5,2333.55,944581,2020
17-04-2020,2380,2425.05,2347.05,2379.15,690554,2020
20-04-2020,2410,2415,2351.7,2378.3,427669,2020
21-04-2020,2344,2354.45,2295,2323.25,702627,2020
22-04-2020,2323.25,2412.1,2296.1,2379.7,712534,2020
23-04-2020,2379.7,2446.95,2368,2430.65,1179212,2020
24-04-2020,2410,2472,2381,2445.35,669287,2020
27-04-2020,2470,2551.85,2453.25,2505.75,1128657,2020
28-04-2020,2510.85,2546.4,2431.35,2463.7,646908,2020
29-04-2020,2474,2520,2450,2499.15,525271,2020
30-04-2020,2525.1,2654,2510.15,2623.3,1118713,2020
04-05-2020,2550,2554.95,2415.4,2442.15,574562,2020
05-05-2020,2475,2488.9,2400.8,2422.8,663761,2020
06-05-2020,2425,2495,2361.3,2471.85,778603,2020
07-05-2020,2470,2485.75,2400,2406.55,422146,2020
08-05-2020,2446.05,2450,2401.05,2419.05,455836,2020
11-05-2020,2430,2624.95,2428,2566.3,1627649,2020
12-05-2020,2531,2655.9,2494.25,2628.85,1335103,2020
13-05-2020,2774,2774,2671.35,2696,1257856,2020
14-05-2020,2601.5,2730,2601.5,2702.65,893108,2020
15-05-2020,2705,2710,2650,2663.6,645549,2020
18-05-2020,2650,2653.35,2461,2477.45,1172814,2020
19-05-2020,2518,2555,2486.9,2509.3,641588,2020
20-05-2020,2496,2580.45,2477.45,2557.75,947445,2020
21-05-2020,2634.5,2724.2,2621.25,2640.35,3481431,2020
22-05-2020,2623,2634.5,2542.8,2553.75,1328369,2020
26-05-2020,2580,2597.95,2533.6,2564.85,686476,2020
27-05-2020,2569,2605,2540.3,2580.55,563893,2020
28-05-2020,2588,2619.5,2450,2600,1087116,2020
29-05-2020,2603,2741,2591.25,2710.5,2057709,2020
01-06-2020,2730,2790,2725.45,2758.3,1008599,2020
02-06-2020,2759.9,2814.25,2726.2,2796.1,1283508,2020
03-06-2020,2825,2876.5,2770.1,2783.4,750002,2020
04-06-2020,2778,2833.2,2756,2817.25,709467,2020
05-06-2020,2842,2842.9,2762,2776.3,723898,2020
08-06-2020,2800,2814,2745,2801.05,727119,2020
09-06-2020,2805.1,2814.6,2766,2791.15,619517,2020
10-06-2020,2790.2,2803.95,2703.35,2717.2,687956,2020
11-06-2020,2717.2,2758,2703.4,2718.55,661183,2020
12-06-2020,2610.25,2799.05,2610.25,2782.15,895713,2020
15-06-2020,2774,2774,2707.95,2728.55,517426,2020
16-06-2020,2764,2786.95,2702.85,2718.45,611383,2020
17-06-2020,2718.45,2737.8,2674.2,2689.45,600389,2020
18-06-2020,2689.45,2697.15,2646.15,2678.35,579581,2020
19-06-2020,2690,2710,2655,2674.35,929101,2020
22-06-2020,2690,2873.95,2659.55,2855.75,1872879,2020
23-06-2020,2890,2910.1,2844.95,2862.15,1089948,2020
24-06-2020,2899.8,2979.9,2805.65,2817.25,1617177,2020
25-06-2020,2789.8,2890,2772.7,2820.45,1341923,2020
26-06-2020,2853.7,2900,2825,2867.6,1227666,2020
29-06-2020,2825,2870,2815,2859.5,680242,2020
30-06-2020,2902.4,2913.45,2815,2826.05,751691,2020
01-07-2020,2838.05,2872,2828.6,2842.05,525801,2020
02-07-2020,2857.9,2903.45,2837.1,2879.35,754915,2020
03-07-2020,2899,2960,2887.6,2932.4,1394994,2020
06-07-2020,2942.05,2946,2884,2897.1,1126391,2020
07-07-2020,2901,2974,2826.55,2847.15,2168031,2020
08-07-2020,2882,2899,2811.6,2852.45,1348820,2020
09-07-2020,2878,2895,2840.2,2882,700527,2020
10-07-2020,2875,2915,2856.4,2894.7,688374,2020
13-07-2020,2898.9,2910,2876.8,2900,481614,2020
14-07-2020,2898,2909.9,2847,2899.5,612986,2020
15-07-2020,2915,2955,2900,2942.05,905351,2020
16-07-2020,2944,2950,2898.9,2942.3,525135,2020
17-07-2020,2950,3000,2925,2995,687105,2020
20-07-2020,3001,3020,2974,3002.55,766793,2020
21-07-2020,3015,3057,2990,3004.3,834568,2020
22-07-2020,3011,3030.15,2906.55,2985.4,2050820,2020
23-07-2020,2965,3050,2939.65,3032.1,1057191,2020
24-07-2020,3030,3030,2978,2985.5,543609,2020
27-07-2020,2990,3035,2934.05,3020.5,621962,2020
28-07-2020,3021,3130,3018,3119.35,1263659,2020
29-07-2020,3127.05,3149,3080.85,3099.3,582910,2020
30-07-2020,3110,3129.95,3039.35,3048.95,570178,2020
31-07-2020,3068.85,3077.9,2991.6,3004.95,561196,2020
03-08-2020,2990,3069.9,2910,2917.45,1246031,2020
04-08-2020,2939,2999,2922.05,2969.95,706322,2020
05-08-2020,2986.2,3035.45,2972,3009,678315,2020
06-08-2020,3024.8,3075,2976.4,2991.8,853222,2020
07-08-2020,2991.8,3019,2975,3001.7,515513,2020
10-08-2020,3001.7,3025,2971,2993.8,442147,2020
11-08-2020,3020.8,3060,2995.75,3007.45,696792,2020
12-08-2020,3007.45,3035,2982.5,3023,489281,2020
13-08-2020,3040,3040,3000,3017.95,462333,2020
14-08-2020,3022,3028.25,2976,2987.55,542458,2020
17-08-2020,3014,3126,2992,3115.6,1577193,2020
18-08-2020,3124,3147,3093,3104.8,825812,2020
19-08-2020,3110,3159,3048.75,3059.8,953142,2020
20-08-2020,3059,3065,3025.35,3036.95,563069,2020
21-08-2020,3062,3075,3038,3053.15,395723,2020
24-08-2020,3062.9,3096,3026.75,3039.35,562548,2020
25-08-2020,3054.4,3054.4,2991.7,3009.4,652358,2020
26-08-2020,3080.05,3138,3071.3,3082.2,2026051,2020
27-08-2020,3082.2,3088.75,3025.2,3043,711504,2020
28-08-2020,3044,3062.45,3002,3014.15,679405,2020
31-08-2020,3025,3029,2946.1,2967,2787056,2020
01-09-2020,2947,3004,2930,2958.4,755670,2020
02-09-2020,2950,2969.7,2847.05,2880.55,1946354,2020
03-09-2020,2909.05,2923.7,2886.05,2896.4,785731,2020
04-09-2020,2880,2926.1,2840,2883.2,1499418,2020
07-09-2020,2898.35,2906.85,2830.05,2898.2,807657,2020
08-09-2020,2899.95,2918,2866.25,2901.75,798195,2020
09-09-2020,2875,2921.7,2852,2910.15,677328,2020
10-09-2020,2917.1,2924.35,2871.5,2914.7,686071,2020
11-09-2020,2914,2941.95,2903.9,2916.35,683992,2020
14-09-2020,2922,2988,2895,2957.7,1185693,2020
15-09-2020,2957.4,2960,2921.05,2937.35,632578,2020
16-09-2020,2942.5,3049,2937.4,3037.95,1865979,2020
17-09-2020,3015,3029.95,2985.25,3019.2,687069,2020
18-09-2020,3023.1,3070,2996,3050.95,937014,2020
21-09-2020,3045.95,3045.95,2960.1,2986.7,779499,2020
22-09-2020,2984.2,3009.45,2942.1,2985.85,690801,2020
23-09-2020,2993,3047.6,2955,2986.2,949255,2020
24-09-2020,2964.9,3001.9,2912.8,2931.85,736921,2020
25-09-2020,2954.95,2998.5,2926.05,2957.4,559314,2020
28-09-2020,2976.9,3022.3,2952.85,2966.35,902239,2020
29-09-2020,2992.7,3011,2890,2897.5,1189292,2020
30-09-2020,2897.55,2939,2870,2881.1,1095715,2020
01-10-2020,2940,3113.95,2940,2985.4,4741959,2020
05-10-2020,3016.4,3020,2930.05,2952.3,904981,2020
06-10-2020,2985,2993,2951,2972.25,678723,2020
07-10-2020,2975,3097.95,2954.55,3077.4,2126267,2020
08-10-2020,3070,3110.8,3051,3074.55,1009344,2020
09-10-2020,3080,3097.65,3027.6,3059.8,698670,2020
12-10-2020,3051,3074.65,3011.1,3022.75,632718,2020
13-10-2020,3025,3051.1,2996.2,3034.45,456767,2020
14-10-2020,3037.95,3075,3020,3054.15,822555,2020
15-10-2020,3059.95,3130,3019.45,3027.4,1076100,2020
16-10-2020,3030,3092,3029,3044.75,548793,2020
19-10-2020,3070,3071.95,2970.2,2980,598292,2020
20-10-2020,2980,3018.55,2957,3004.2,899774,2020
21-10-2020,3030,3039.15,2992.05,3018,982020,2020
22-10-2020,3009.8,3039.45,2977,3006.2,1701072,2020
23-10-2020,3030,3095.5,2997.15,3082.25,1217666,2020
26-10-2020,3097.95,3113.75,2885,2895.15,2140237,2020
27-10-2020,2910,2972.25,2853.05,2947.35,1812330,2020
28-10-2020,2947,2967,2890.2,2944.05,1197897,2020
29-10-2020,2918.95,2934,2885,2925.35,714821,2020
30-10-2020,2940,2963.2,2880.1,2886.9,722940,2020
02-11-2020,2918,2934.85,2822.45,2843.7,926407,2020
03-11-2020,2855.2,2929.95,2855.2,2914.85,951287,2020
04-11-2020,2905,2947.75,2882.4,2926.1,710858,2020
05-11-2020,2951,2970,2927,2949.3,507235,2020
06-11-2020,2960,3000,2955,2977.4,889565,2020
09-11-2020,2990,3022,2980,3001.95,550477,2020
10-11-2020,3015,3022.5,2967,2997.5,664054,2020
11-11-2020,3017.7,3040,2986.55,3023.1,782511,2020
12-11-2020,3025,3040.9,2996.25,3017.45,646257,2020
13-11-2020,3010,3048,2995.6,3040.75,557563,2020
14-11-2020,3055.65,3065,3030,3041.9,59697,2020
17-11-2020,3034,3048.9,2996.45,3045.15,501135,2020
18-11-2020,3055.8,3055.8,3003.9,3037.9,455293,2020
19-11-2020,3033,3056.5,3010,3034.25,888406,2020
20-11-2020,3033,3085,3022,3058.55,820220,2020
23-11-2020,3068,3085,3030.6,3077.75,493600,2020
24-11-2020,3077,3122,3053,3095.7,858928,2020
25-11-2020,3100,3160,3041,3051.25,1219151,2020
26-11-2020,3053,3150,3053,3129.2,1264680,2020
27-11-2020,3144.9,3249,3135.7,3173.55,2548347,2020
01-12-2020,3175.1,3248.95,3161,3243.65,1400851,2020
02-12-2020,3243.65,3348,3221.5,3338.15,1707284,2020
03-12-2020,3368.7,3371.2,3281,3294.4,965142,2020
04-12-2020,3298.3,3344.55,3288.2,3311.4,739106,2020
07-12-2020,3311.4,3335,3267.8,3319.55,481597,2020
08-12-2020,3320,3384.75,3300.55,3326.2,823352,2020
09-12-2020,3335,3353.65,3300,3306.55,397850,2020
10-12-2020,3306.2,3319.95,3272.05,3290.85,469288,2020
11-12-2020,3295.6,3337.15,3285.55,3327.65,611154,2020
14-12-2020,3327.65,3334.55,3265,3289,425416,2020
15-12-2020,3284,3347.2,3262,3271.65,746643,2020
16-12-2020,3289,3308.45,3252,3303.5,616704,2020
17-12-2020,3307.1,3330,3258,3270.45,678073,2020
18-12-2020,3275.9,3363,3270.9,3347.55,1362381,2020
21-12-2020,3352.5,3355,3198.5,3238.25,797760,2020
22-12-2020,3245,3285,3172,3265.3,825331,2020
23-12-2020,3281,3318.95,3261,3309.65,816586,2020
24-12-2020,3318,3423.55,3316.05,3374.75,1567636,2020
28-12-2020,3388,3422,3374,3414.7,536954,2020
29-12-2020,3433,3459.9,3420.05,3431.55,682613,2020
30-12-2020,3437.2,3472.85,3405.25,3448.15,639180,2020
31-12-2020,3464.95,3464.95,3426.85,3444.05,410959,2020
01-01-2021,3446,3494,3446,3481.25,421643,2021
04-01-2021,3490,3528,3465,3522.45,647829,2021
05-01-2021,3500.25,3505,3475,3492.65,561562,2021
06-01-2021,3492.65,3527,3435.9,3462.7,591620,2021
07-01-2021,3500,3507.35,3428.25,3437.95,531361,2021
08-01-2021,3469,3544.6,3438.05,3529.15,675643,2021
11-01-2021,3531,3634.55,3521,3617.35,788461,2021
12-01-2021,3611.95,3642.8,3558.1,3624.25,863270,2021
13-01-2021,3624.25,3633,3577,3600.9,515154,2021
14-01-2021,3600,3658.65,3545,3576.05,743848,2021
15-01-2021,3588,3623,3541,3580.3,684649,2021
18-01-2021,3552,3618.05,3505,3563.75,602004,2021
19-01-2021,3565.75,3664,3561.1,3641,586410,2021
20-01-2021,3640,3692.8,3629.35,3643.95,549040,2021
21-01-2021,3672,3807,3655.2,3703.3,1533886,2021
22-01-2021,3749.95,4130,3740.05,4089.5,8537143,2021
25-01-2021,4150,4210,4060,4168.95,2368224,2021
27-01-2021,4133.4,4236.65,4108.1,4146.35,2062088,2021
28-01-2021,4080,4190,4076.6,4135.8,1262871,2021
29-01-2021,4168,4205.35,3990,4005.8,1406268,2021
01-02-2021,4064,4141,3975.05,4114.7,745011,2021
02-02-2021,4155.8,4271.15,4117.25,4201.45,1167922,2021
03-02-2021,4205,4259.15,4160.1,4236.35,681937,2021
04-02-2021,4236.35,4361.4,4200,4223.5,1163598,2021
05-02-2021,4260,4272.8,4161,4231.25,729191,2021
08-02-2021,4231.45,4258.5,4195,4237.45,616236,2021
09-02-2021,4228.4,4238,4145,4154.9,721336,2021
10-02-2021,4160,4215,4100.1,4151.55,989105,2021
11-02-2021,4155,4202.4,4126.45,4181.9,546983,2021
12-02-2021,4179,4195.8,4117,4136.05,360063,2021
15-02-2021,4152.2,4194.65,4111.65,4122.3,287922,2021
16-02-2021,4130,4177.6,4124,4132.85,318280,2021
17-02-2021,4117,4205,4111,4165.7,554383,2021
18-02-2021,4200,4200,4102.1,4115.45,440460,2021
19-02-2021,4106,4106.7,3977.2,4001.1,762200,2021
22-02-2021,4010,4040,3926.85,3971.55,762310,2021
23-02-2021,3952,3998.7,3890.2,3912.25,802871,2021
24-02-2021,3927,3950,3855.35,3931.85,399843,2021
25-02-2021,3936,3980,3910.05,3944.8,632973,2021
26-02-2021,3910.5,3943.1,3773.05,3798.7,732210,2021
01-03-2021,3798.7,3858.8,3751,3814.05,724589,2021
02-03-2021,3822,3962.15,3781.5,3944.05,735847,2021
03-03-2021,3985,3985,3863.6,3901.1,615104,2021
04-03-2021,3875,3927.6,3841,3879.05,611769,2021
05-03-2021,3852.1,3913.25,3821.75,3852.85,719936,2021
08-03-2021,3848,3848,3770,3798.75,818275,2021
09-03-2021,3802.2,3829.7,3776,3798.75,526071,2021
10-03-2021,3820,3879,3802,3867.55,545219,2021
12-03-2021,3878,3878,3734.8,3746.4,1119478,2021
15-03-2021,3775,3775,3621.05,3664.65,1024258,2021
16-03-2021,3673.15,3690,3635,3654.45,858553,2021
17-03-2021,3650,3678,3555.8,3569.6,773240,2021
18-03-2021,3598,3692.95,3565,3664.5,1285600,2021
19-03-2021,3653.95,3673,3570.2,3650.05,1132705,2021
22-03-2021,3650.2,3685,3634.3,3664.75,502724,2021
23-03-2021,3665.55,3709.95,3641.25,3678.35,581531,2021
24-03-2021,3661,3698,3590.95,3603.55,507559,2021
25-03-2021,3615,3615,3497,3501.6,808505,2021
26-03-2021,3517.1,3619.25,3517.1,3600.05,691000,2021
30-03-2021,3604.25,3674.75,3581.35,3666.7,749230,2021
31-03-2021,3650,3683.6,3612.05,3670.6,694645,2021
01-04-2021,3704,3764.3,3690.2,3743.05,861229,2021
05-04-2021,3700.05,3740,3576.05,3598.5,723573,2021
06-04-2021,3639.95,3640,3602.25,3615.5,501882,2021
07-04-2021,3605,3693.45,3596.25,3680.2,346982,2021
08-04-2021,3698.95,3698.95,3645,3649.8,414020,2021
09-04-2021,3640,3694,3625,3651.3,484807,2021
12-04-2021,3579.5,3599,3480.05,3541,724230,2021
13-04-2021,3569,3623.7,3515.2,3602.45,412122,2021
15-04-2021,3602.45,3655.55,3526.1,3597.5,614450,2021
16-04-2021,3580,3657.5,3569.95,3634.65,526787,2021
19-04-2021,3525.2,3562,3447,3515.55,601819,2021
20-04-2021,3585.35,3624.3,3555.1,3600.9,676558,2021
22-04-2021,3594.8,3694,3573,3681.4,1005711,2021
23-04-2021,3680,3709.6,3640,3672.5,631762,2021
26-04-2021,3682.2,3749,3676,3738.85,480016,2021
27-04-2021,3738.85,3798,3727.2,3785.5,518487,2021
28-04-2021,3810.05,3954,3807,3889.75,1252958,2021
29-04-2021,3943,3954.3,3807.1,3836.45,1335444,2021
30-04-2021,3805,3966.35,3800,3833.75,1340273,2021
